source,target,amount,timestamp,hour_of_day,day_of_week,sender_timezone,local_hour
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x1691b2f9986598e12c57aba5be50ebd5346247e0,0.5,1526068301.0,22,4,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xd11d565ba23b523ef7737aa24bdbb75a06521d87,0.6,1521622449.0,10,2,2,12
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xaa90ae1b969bc96e82c80e834b5f739e335b7e47,1.432,1520451070.0,21,2,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x7ea4270d456bc7b3e1c72f8a21a88a90c3d60147,0.494,1528239691.0,2,2,2,4
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xb08e4aa5ff20d95e707510880b6134c130fa286e,0.03846748,1519751452.0,19,1,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xb08e4aa5ff20d95e707510880b6134c130fa286e,0.03937781,1519753112.0,19,1,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xb08e4aa5ff20d95e707510880b6134c130fa286e,0.05600431,1521021695.0,12,2,2,14
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.47278243,1520318527.0,8,1,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.4368995,1520744435.0,7,6,2,9
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.404,1520784548.0,18,6,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.52,1521955180.0,8,6,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.42468172,1521971298.0,12,6,2,14
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1521974322.0,13,6,2,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.394,1522127190.0,8,1,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1522328772.0,16,3,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.59636493,1522328941.0,16,3,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.18417,1522402719.0,12,4,2,14
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,0.5,1522489147.0,12,5,2,14
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x474057adf42f9f955e86aa1142740f9d7763e41e,1.744,1523457888.0,17,2,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x418cb18a725a8b1043d2fb402bb71cc29e42e2e9,0.494,1525052563.0,4,0,2,6
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x418cb18a725a8b1043d2fb402bb71cc29e42e2e9,0.494,1525127964.0,1,1,2,3
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x7cb3ce3248e7c0cd320f3440d437a92a54f541f0,0.504,1526996901.0,16,1,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xcaa5854034d7eda409e2479c6c0351c167e21a08,0.594,1524880788.0,4,5,2,6
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xcaa5854034d7eda409e2479c6c0351c167e21a08,0.5,1524969536.0,5,6,2,7
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xcaa5854034d7eda409e2479c6c0351c167e21a08,3.0,1525018596.0,19,6,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x4dad23689bef624af5d1757a56135901c915fcfd,5.154,1527784182.0,19,3,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xd27f5994bc5d49a7af593a8b2fc3ee2f8c2fd296,0.201,1517613353.0,1,5,2,3
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,0.076,1526640615.0,13,4,2,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,0.034448,1526756842.0,22,5,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x303345349da72a28d12d5515f145dd77cb84bacc,0.3,1521409364.0,23,6,2,1
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.3,1519651874.0,15,0,2,17
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,2.67346092,1519658533.0,17,0,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.304,1519669023.0,20,0,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.20139345,1519686725.0,1,1,2,3
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x37c85a7523b1832b4d0380b2f513e88b66e8c850,0.4,1519730593.0,13,1,2,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x34d202c37f9609a3d0d44db259ff51bae8ea2d0f,1.28182238,1527853724.0,14,4,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21918461c6aeca5eaec825b4746d64a0d4028df6,6.995,1504644424.0,23,1,2,1
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xf7d0fcd21d7bf83358656baaeb3c8c1903aa9614,0.277,1530208932.0,21,3,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0.6,1521850693.0,2,5,2,4
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0.5,1521935226.0,1,6,2,3
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0.504,1522103367.0,1,1,2,3
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,4.994,1522121642.0,6,1,2,8
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0.884,1522137490.0,10,1,2,12
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x14d3cb89bfb1513cfae386d9d6ff447753fd04a5,0.264,1520469145.0,2,3,2,4
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.994,1525014564.0,18,6,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.056,1525169001.0,13,1,2,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.604,1525169416.0,13,1,2,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.063,1525196198.0,20,1,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x28ccdb023ccf37041d851a9483db55f6c105f507,0.616,1525196198.0,20,1,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5208d7f63a089906889a5a9caed81e9c889e64f8,0.53914421,1530471555.0,21,6,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5208d7f63a089906889a5a9caed81e9c889e64f8,0.994,1530675398.0,6,2,2,8
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5208d7f63a089906889a5a9caed81e9c889e64f8,0.594,1530740953.0,0,3,2,2
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x5208d7f63a089906889a5a9caed81e9c889e64f8,0.494,1530869249.0,12,4,2,14
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x91459992bcbf089851abffa033559c2eef120469,1.0,1524568982.0,14,1,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x91459992bcbf089851abffa033559c2eef120469,0.494,1524589867.0,20,1,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x91459992bcbf089851abffa033559c2eef120469,0.6225179,1524672556.0,19,2,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x560833296ef7a7f41b30c1065225fa9b33830c19,0.014,1515461610.0,3,1,2,5
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x87dc2b91bd923a9c43047102c671e7cffefb9fab,0.03,1518881687.0,17,5,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x63e97cbe96dd87c9ae2375d2c7ee96becccf2143,0.2940297,1520342576.0,15,1,2,17
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x63e97cbe96dd87c9ae2375d2c7ee96becccf2143,5.0,1520345360.0,16,1,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,4.89647537,1515688147.0,18,3,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,0.64674112,1516194939.0,15,2,2,17
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x839db3994bef8842c0809ab84996ba839fcac11e,0.494,1527677928.0,13,2,2,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xea05f37657aed5d6066c42c1458cdd1aaf48b80a,0.2,1524974895.0,7,6,2,9
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x319ce3233d17b45d49aaa9414f154832d0f9aa61,0.5,1523382716.0,20,1,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x319ce3233d17b45d49aaa9414f154832d0f9aa61,1.0,1523383072.0,20,1,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.3,1521205190.0,14,4,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.51,1521714857.0,12,3,2,14
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.96514467,1522172997.0,20,1,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,1.50495534,1522185254.0,0,2,2,2
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,6.994,1522373660.0,4,4,2,6
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.345,1522757577.0,15,1,2,17
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,3.6,1522781463.0,21,1,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.294,1523401740.0,2,2,2,4
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,1.994,1524661371.0,16,2,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe00e1f7117a69c34694ac1815177c93491fc448f,0.5,1524827791.0,14,4,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xd289bc0a919e75b824f4dfc376e9f24c119ed3f3,1.52974274,1523532191.0,14,3,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.10354414,1498523258.0,3,1,2,5
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.21,1501278136.0,0,5,2,2
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.5,1501468699.0,5,0,2,7
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,1.5324592,1501489048.0,11,0,2,13
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.315,1501531863.0,23,0,2,1
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.2,1502866250.0,9,2,2,11
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,3.54,1502869339.0,10,2,2,12
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.2,1502912031.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,1.163,1503216404.0,11,6,2,13
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.936,1503328049.0,18,0,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.29000001,1503351591.0,0,1,2,2
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.36,1503592650.0,19,3,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.14568306,1503736962.0,11,5,2,13
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,1.0,1504031936.0,21,1,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.8259,1504179579.0,14,3,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.24530006,1504209807.0,23,3,2,1
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.1,1504245460.0,8,4,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.32,1505927473.0,20,2,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.1,1506520548.0,16,2,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.29980535,1506691431.0,16,4,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,1.8,1507817329.0,17,3,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,2.5,1508008559.0,22,5,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.28500001,1508163712.0,17,0,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.82,1515439717.0,21,0,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.25,1515513005.0,17,1,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.294,1515730966.0,6,4,2,8
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.154,1516352254.0,10,4,2,12
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.3,1517211997.0,9,0,2,11
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.994,1519447992.0,6,5,2,8
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.107657,1520683813.0,14,5,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.1401,1522851473.0,17,2,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.194,1524508595.0,21,0,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.1454,1525409555.0,7,4,2,9
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.1401,1525617851.0,17,6,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.229,1525902355.0,0,3,2,2
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.3286374,1526114708.0,11,5,2,13
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.7,1526826891.0,17,6,2,19
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.2,1528903202.0,18,2,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.187131,1529356218.0,0,1,2,2
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xbe969917962ef564f936a3f93dd4cfb315ec41ee,0.71070251,1520745644.0,7,6,2,9
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.33877076,1520453716.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.75062668,1520453961.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.1,1520454323.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.304,1520454800.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,1.43626512,1520455284.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0dea8a35f4e39cdf65d3cc11f10612e9e0278b60,0.31,1520456145.0,22,2,2,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0c6a415effaa3a2310c0db718090f4c5fd633982,0.994,1524504668.0,20,0,2,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0c6a415effaa3a2310c0db718090f4c5fd633982,0.994,1524607235.0,1,2,2,3
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d,0.994,1530116135.0,19,2,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d,1.227,1530125157.0,21,2,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xe03c6fdd69e268a00cc93fa282fb3ce82afc8b12,0.15259307,1526581475.0,21,3,2,23
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xcb515d908e72dd0e3793d285f4c8208cf0dd592d,0.03926237,1525796341.0,19,1,2,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x9558beca8790cbc465d466fd0a96583dc64cf1e8,0.2,1518589054.0,8,2,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x9558beca8790cbc465d466fd0a96583dc64cf1e8,0.2,1518589453.0,8,2,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x9558beca8790cbc465d466fd0a96583dc64cf1e8,0.2,1518590737.0,8,2,2,10
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x54189eab44661be1b081b4535c050230a787d816,0.42995678,1519994748.0,14,4,2,16
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x54189eab44661be1b081b4535c050230a787d816,0.01450164,1520006827.0,18,4,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x44a7ff01f7d38c73530c279e19d31527bdcf8c78,0.99500636,1504187146.0,16,3,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x44a7ff01f7d38c73530c279e19d31527bdcf8c78,0.044535,1504187382.0,16,3,2,18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x44a7ff01f7d38c73530c279e19d31527bdcf8c78,0.8,1504192858.0,18,3,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x44a7ff01f7d38c73530c279e19d31527bdcf8c78,3.00331617,1504193034.0,18,3,2,20
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xad2e834840954231b924b51bfb92c7f457ca30d9,0.744,1525236249.0,7,2,2,9
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x548ac87629ceb858aa09b419f5b9898ec5735fba,0.5,1524968780.0,5,6,2,7
0x2926d803ca0b8e8739538f1238e853532b088594,0x05dd62c007cde143b402fa5da3937c40c70b4b14,0.1,1507070754.0,1,2,5,6
0x5df853ff788e6bf4fdc416ca9f1cc3bdd059dd86,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522539166.0,2,6,-4,22
0x4f5b1a7c001781fa2dc238bb60cbb5cfad678b01,0x897192c1dab98e1165796881c74203156af28b1e,0.701131065,1532499508.0,9,2,-2,7
0xe46b7e9ae4bc293a888f0aea28810709e9a34dfc,0x0697f9d4db21472b3461aa07be39b16cd5b56eca,0.5,1523824837.0,23,6,1,0
0x481989f4e0af1c6a961674a30776be19175f6da2,0x4f00b95c625c6d6ef72748d78c750fd6c84a8b85,0.044761844,1512757904.0,20,4,0,20
0xdd51d86dd2ad4b5a2c15bbdf46c0e6301333a26d,0x21f74c6bbc1e3ab9f0205e12de3a9daa14351aed,0.1,1517234731.0,16,0,-1,15
0xbcac1594cdbb49e0c39b733339d7232dbac5c9ca,0x3a878eddb991ebcbc7c8052055b2e5ed5d0d1ba4,0.05335456497298375,1526310479.0,18,0,7,1
0x6225520d3cc9f27a1ebc1907ffdb879e7dcb65a8,0x903bb9cd3a276d8f18fa6efed49b9bc52ccf06e5,0.0,1521962378.0,10,6,-4,6
0x6225520d3cc9f27a1ebc1907ffdb879e7dcb65a8,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522635368.0,5,0,-4,1
0x6225520d3cc9f27a1ebc1907ffdb879e7dcb65a8,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.001,1522636184.0,5,0,-4,1
0x20275e007f9678e47a9f3c52ea85d68c24217a65,0x842b4370f72dda4da0cc81f522adf22294c37c33,44.488455812446745,1531210631.0,11,1,-5,6
0x20275e007f9678e47a9f3c52ea85d68c24217a65,0xea3a8bd1a99e16160832d6b473ce06c1058dff7e,0.127676815,1534594975.0,15,5,-5,10
0x50b4a84c42925c8eb67b64733cf9593146b972e1,0x903bb9cd3a276d8f18fa6efed49b9bc52ccf06e5,0.004,1521731231.0,17,3,0,17
0x4aae2bb27385b6ba19ef6a70616eac4e2c1fcd2f,0x7402f8bdea1d05f039c98d78cab0da6740fbbc3f,0.09631039135493301,1526267153.0,6,0,-5,1
0x4aae2bb27385b6ba19ef6a70616eac4e2c1fcd2f,0x7402f8bdea1d05f039c98d78cab0da6740fbbc3f,0.015998,1526267411.0,6,0,-5,1
0xb5aa476e726bf89f8e60f17175e694c3090118fd,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522768352.0,18,1,-9,9
0x9d3d3158ec394621c26c14461a38535ff45fbb70,0xfe68f28599b19c5d8a562e8cc7f7b07c36e0a99d,0.002,1528211850.0,18,1,-3,15
0xe342402b1606ee1593ea79759e3cdc23353e0859,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522559642.0,8,6,2,10
0x3f9426e091a458be43a900688bbbee655f539e6f,0xe8868e87aaa4a0d0751691f9f33b0e5da7127039,0.0,1522668499.0,14,0,2,16
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.001504883,1507316657.0,22,4,10,8
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00309092097864,1507359554.0,9,5,10,19
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00138963,1507466848.0,15,6,10,1
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.001417685,1507791414.0,9,3,10,19
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.001462052,1507834981.0,22,3,10,8
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.0018816,1508134267.0,9,0,10,19
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.000129,1508218179.0,8,1,10,18
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.00061299,1508319335.0,12,2,10,22
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.000648944,1508439883.0,22,3,10,8
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,0.000420888,1508764481.0,16,0,10,2
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,0x89474953d6bc8275b88e331fdf1a92d552563712,9.57616e-08,1509217255.0,22,5,10,8
